"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8779","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation/optim-r stage only Health Check > lang: fr-fr","","",""
"","51","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr27-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","42","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/kooltherm-k3 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","3201","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ad > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","28519","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pir-gr stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","9","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /r/produits/panneaux-isolants/panneaux-isolants-de-toitures/therma-tr29-sp > lang: r-produits","","",""
"","16701","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/kooltherm-k3 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","2176","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte > lang: fr-fr","","",""
"","8478","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte stage only Health Check > lang: fr-fr","","",""
"","42","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/kingspan-insulation > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","48","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/Planet-Passionate > lang: fr-fr","","",""
"","68","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation > lang: fr-fr","","",""
"","1647","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","9342","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire stage only Health Check > lang: fr-fr","","",""
"","54","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-45 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","561","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","7193","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-responsable-du-traitement-des-donnees stage only Health Check > lang: fr-fr","","",""
"","2286","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","13979","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/aviso-de-consentimento-de-marketing-directo stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","58","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ak > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","27709","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/poliuretanos-pir-ak-500 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","0","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /cz/cs/zasady-pouzivani-souboru-cookie stage only Health Check > lang: cz-cs","","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-af > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","24718","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/optim-r stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","11437","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/campanhas/full-spectrum-of-insulation-solutions > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","36","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","47","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/contacto-kingspan/kingspan-insulation > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2291","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/sobrenosostros > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","61","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/eficienciaenergetica > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","5706","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/kooltherm stage only Health Check > lang: fr-fr","","",""
"","7251","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/articles-de-connaissance/des-connaissances-actuelles-et-actualisees-avec-le-kingspan-college stage only Health Check > lang: fr-fr","","",""
"","88","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/applications > lang: fr-fr","","",""
"","42","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","55","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment > lang: fr-fr","","",""
"","973","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cp-bl > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","42404","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","69","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous > lang: fr-fr","","",""
"","27432","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr27-sp stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","832","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/themataper-tt46 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","33680","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr29-sp stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","7990","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/eficienciaenergetica stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1903","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/optim-r > lang: fr-fr","","",""
"","922","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1119","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-bv > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","996","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/planetpassionate > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","51","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-engagements-de-kingspan-direct-marketing > lang: fr-fr","","",""
"","38","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr29-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","10797","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-politique-controle-sur-les-cookies stage only Health Check > lang: fr-fr","","",""
"","1252","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/circularidade > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","39","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1137","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr27-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","34","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","24952","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","10473","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","34","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/pavimentos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","269","functionality of links","Mobile-iPhone14","2026-03-30","skipped","2026-03-30","URL: /fr/produits/protection-passive-contre-lincendie/protection-electrique stage only Health Check > lang: fr-produits","","",""
"","1265","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/applications/toiture > lang: fr-fr","","",""
"","3107","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/full-spectrum-of-insulation-solutions > lang: fr-fr","","",""
"","51","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","38","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k5 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1672","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/protection-passive-contre-lincendie/protection-contre-la-penetration/bandes-de-tuyaux-k-stop > lang: fr-fr","","",""
"","4879","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/planetpassionate stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","48","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment > lang: fr-fr","","",""
"","2669","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/a-propos-de-nous/CentredeDurabilte > lang: fr-fr","","",""
"","3","visual compare","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /fr/produits/protection-passive-contre-lincendie/protection-electrique > lang: fr-produits","","",""
"","41","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/kooltherm-k15 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","0","functionality of links","Desktop-1200-Chrome","2026-03-29","skipped","2026-03-29","URL: /ie/en/knowledge-articles/what-you-need-to-know-about-internal-wall-insulation-- stage only Health Check > lang: ie-en","","",""
"","2814","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-ps > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6531","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/formations-et-conseils stage only Health Check > lang: fr-fr","","",""
"","37","functionality of links","Tablet-768-Chrome","2026-03-30","skipped","2026-03-30","URL: /pt/pt/sobre-nos stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","38","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","0","functionality of links","Mobile-iPhone14","2026-03-29","skipped","2026-03-29","URL: /gb/en/contact-us/kingspan-insulation stage only Health Check > lang: gb-en","","",""
"","67","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation/kooltherm > lang: fr-fr","","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/carbonoincorporado > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1087","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/pagina-em-construcao > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","685","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-45 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1119","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","81","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspanisolationtechnique/kooltherm-isolation-de-tuyaux > lang: fr-fr","","",""
"","34480","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-af stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","34391","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-af stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","57","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire > lang: fr-fr","","",""
"","835","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6947","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-politique-controle-sur-les-cookies stage only Health Check > lang: fr-fr","","",""
"","8485","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/divisions/kingspaninsulation > lang: fr-fr","","",""
"","719","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pur-2ps > lang: fr-fr","","",""
"","45","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","28632","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-2-ps stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","46","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade/eficienciaenergetica > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","50","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aviso-de-consentimento-de-marketing-directo > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","9970","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Parlez-nous-d-un-projet stage only Health Check > lang: fr-fr","","",""
"","41","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/coberturas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","3464","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6389","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-partageons-nos-connaissances > lang: fr-fr","","",""
"","3638","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ak > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","20270","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cp-bl stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","900","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2120","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/kooltherm > lang: fr-fr","","",""
"","49","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/campanhas/full-spectrum-of-insulation-solutions > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","42","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","39","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","42","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/themataper-tt46 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","8192","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/a-propos-de-nous/Planet-Passionate stage only Health Check > lang: fr-fr","","",""
"","16716","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/contacto-kingspan/kingspan-light-air stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1204","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","35","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","57124","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","799","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aviso-de-consentimento-de-marketing-directo > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","492","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/pur-al-plus > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","57","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-sommes-totalement-transparents > lang: fr-fr","","",""
"","2614","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/casos-de-estudo/camara-municipal-tui > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","719","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-40 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","52","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications/sol > lang: fr-fr","","",""
"","23838","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/grupos-de-negocios/kingspan-insulation stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","47","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/contacto > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","834","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","540","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications/toiture > lang: fr-fr","","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/pur-al-plus > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","9559","functionality of links","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment stage only Health Check > lang: fr-fr","","",""
"","753","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-al > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","14453","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/pur-al-plus stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1710","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr29-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","63","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/Parlez-nous-d-un-projet > lang: fr-fr","","",""
"","45","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/kooltherm > lang: fr-fr","","",""
"","44","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","45","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","11120","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/full-spectrum-of-insulation-solutions > lang: fr-fr","","",""
"","1016","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/des-connaissances-actuelles-et-actualisees-avec-le-kingspan-college > lang: fr-fr","","",""
"","40","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","31958","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr29-sp stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","52","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/protection-contre-la-penetration/bandes-de-tuyaux-k-stop > lang: fr-fr","","",""
"","34","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-5c > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","10","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
